Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-07-26 02:15:00,Fremantle Dockers,West Coast Eagles,1.04,10.5,DraftKings,,2025-07-25 00:02:51
AFL,2025-07-26 05:35:00,North Melbourne Kangaroos,Geelong Cats,11.0,1.04,Bovada,,2025-07-25 00:02:51
AFL,2025-07-26 05:35:00,North Melbourne Kangaroos,Geelong Cats,7.5,1.071,DraftKings,,2025-07-25 00:02:51
AFL,2025-07-26 06:10:00,Adelaide Crows,Port Adelaide Power,1.19,4.6,DraftKings,,2025-07-25 00:02:51
AFL,2025-07-26 06:10:00,Adelaide Crows,Port Adelaide Power,1.154,5.25,BetUS,,2025-07-25 00:02:51
Boxing,2025-07-26 13:00:00,Mason Payne,Octavian Gratii,1.01,23.0,DraftKings,,2025-07-25 00:02:51
Boxing,2025-07-26 13:00:00,Mason Payne,Octavian Gratii,1.007,21.0,BetOnline.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 13:00:00,Mason Payne,Octavian Gratii,1.007,21.0,LowVig.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 13:00:00,Mason Payne,Octavian Gratii,1.005,20.0,Bovada,,2025-07-25 00:02:51
Boxing,2025-07-26 13:00:00,Mason Payne,Octavian Gratii,1.01,17.0,BetRivers,,2025-07-25 00:02:51
Boxing,2025-07-26 13:00:00,Mason Payne,Octavian Gratii,1.01,21.0,BetUS,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.056,10.0,DraftKings,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.04,10.0,BetUS,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.042,9.1,FanDuel,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.056,9.0,Bovada,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.02,17.0,BetOnline.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.02,17.0,LowVig.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.05,9.0,BetRivers,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Aloys Youmbi,Ellis Zorro,1.083,8.0,BetMGM,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Carl Fail,Amir Abubaker,1.385,3.0,DraftKings,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Carl Fail,Amir Abubaker,1.385,3.0,BetOnline.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Carl Fail,Amir Abubaker,1.385,3.0,LowVig.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Carl Fail,Amir Abubaker,1.36,2.95,BetRivers,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Carl Fail,Amir Abubaker,1.364,3.0,Bovada,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Carl Fail,Amir Abubaker,1.333,3.15,FanDuel,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Carl Fail,Amir Abubaker,1.357,3.2,BetUS,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Hassan Ishaq,Brandon Gallardo,1.007,21.0,BetOnline.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Hassan Ishaq,Brandon Gallardo,1.007,21.0,LowVig.ag,,2025-07-25 00:02:51
Boxing,2025-07-26 14:00:00,Hassan Ishaq,Brandon Gallardo,1.01,15.0,BetRivers,,2025-07-25 00:02:51
