Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
Copa Libertadores,2025-08-13 18:00:00,Cerro Porteño,Estudiantes La Plata,2.7,3.05,BetRivers,3.0,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 18:00:00,Cerro Porteño,Estudiantes La Plata,2.7,2.95,Bovada,2.95,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 18:00:00,Cerro Porteño,Estudiantes La Plata,2.75,3.05,BetUS,2.8,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 18:00:00,Cerro Porteño,Estudiantes La Plata,2.75,3.04,LowVig.ag,2.8,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 18:00:00,Cerro Porteño,Estudiantes La Plata,2.75,3.04,BetOnline.ag,2.8,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 20:30:00,Flamengo-RJ,Internacional-RS,1.599,7.0,BetRivers,3.8,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 20:30:00,Flamengo-RJ,Internacional-RS,1.559,6.5,Bovada,3.95,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 20:30:00,Flamengo-RJ,Internacional-RS,1.541,6.95,BetUS,3.85,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 20:30:00,Flamengo-RJ,Internacional-RS,1.543,6.97,LowVig.ag,3.87,2025-08-12 23:53:49
Copa Libertadores,2025-08-13 20:30:00,Flamengo-RJ,Internacional-RS,1.543,6.97,BetOnline.ag,3.87,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Barnsley,Fleetwood Town,1.69,4.5,FanDuel,3.9,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Barnsley,Fleetwood Town,1.676,4.3,Bovada,3.85,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Barnsley,Fleetwood Town,1.741,4.33,BetMGM,4.0,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Barnsley,Fleetwood Town,1.746,4.4,BetRivers,4.2,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Barnsley,Fleetwood Town,1.709,4.0,BetOnline.ag,3.75,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Barnsley,Fleetwood Town,1.709,4.0,LowVig.ag,3.75,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Barnsley,Fleetwood Town,1.676,4.3,BetUS,3.85,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Bolton Wanderers,Sheffield Wednesday,1.303,7.5,FanDuel,5.4,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Bolton Wanderers,Sheffield Wednesday,1.308,7.5,Bovada,5.2,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Bolton Wanderers,Sheffield Wednesday,1.333,8.5,BetMGM,5.5,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Bolton Wanderers,Sheffield Wednesday,1.317,8.5,BetRivers,6.25,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Bolton Wanderers,Sheffield Wednesday,1.31,7.3,BetOnline.ag,4.9,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Bolton Wanderers,Sheffield Wednesday,1.31,7.3,LowVig.ag,4.9,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Cheltenham Town,Exeter City,3.0,2.3,FanDuel,3.4,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Cheltenham Town,Exeter City,2.9,2.25,Bovada,3.35,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Cheltenham Town,Exeter City,2.95,2.3,BetMGM,3.5,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Cheltenham Town,Exeter City,3.05,2.28,BetRivers,3.75,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Cheltenham Town,Exeter City,2.95,2.16,BetOnline.ag,3.35,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Cheltenham Town,Exeter City,2.95,2.16,LowVig.ag,3.35,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Cheltenham Town,Exeter City,2.9,2.25,BetUS,3.35,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Huddersfield Town,Leicester City,3.7,1.909,FanDuel,3.6,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Huddersfield Town,Leicester City,3.6,1.952,BetMGM,3.75,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Huddersfield Town,Leicester City,3.6,1.877,Bovada,3.6,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Huddersfield Town,Leicester City,3.6,2.02,BetRivers,3.85,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Huddersfield Town,Leicester City,3.6,1.877,BetUS,3.6,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Huddersfield Town,Leicester City,3.3,1.935,LowVig.ag,3.55,2025-08-12 23:53:49
EFL Cup,2025-08-13 14:45:00,Huddersfield Town,Leicester City,3.3,1.935,BetOnline.ag,3.55,2025-08-12 23:53:49
EFL Cup,2025-08-13 15:00:00,Birmingham City,Sheffield United,2.2,3.3,FanDuel,3.3,2025-08-12 23:53:49
EFL Cup,2025-08-13 15:00:00,Birmingham City,Sheffield United,2.1,3.2,Bovada,3.25,2025-08-12 23:53:49
EFL Cup,2025-08-13 15:00:00,Birmingham City,Sheffield United,2.2,3.2,BetMGM,3.5,2025-08-12 23:53:49
EFL Cup,2025-08-13 15:00:00,Birmingham City,Sheffield United,2.2,3.25,BetRivers,3.65,2025-08-12 23:53:49
EFL Cup,2025-08-13 15:00:00,Birmingham City,Sheffield United,2.01,3.25,BetOnline.ag,3.4,2025-08-12 23:53:49
EFL Cup,2025-08-13 15:00:00,Birmingham City,Sheffield United,2.01,3.25,LowVig.ag,3.4,2025-08-12 23:53:49
EFL Cup,2025-08-13 15:00:00,Birmingham City,Sheffield United,2.15,3.2,BetUS,3.25,2025-08-12 23:53:49
